StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q6,Q6_5_TEXT,Q7,Q7_5_TEXT,Q9,Q10,Q11,Q13,Q14,Q15,Q16,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q19,Q20,Q21,Q22,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q32
5/11/2020 13:44,5/11/2020 14:02,0,99.183.232.199,100,1031,1,5/11/2020 14:02,R_aVPceQ89yvmsevn,,,,,41.54359436,-87.68260193,anonymous,EN,1,1,2,3,,2,,Working together despite creative differences and coming together with compromises or solutions if necessary or despite disagreements,"being set on one's own opinions and not being open to other's ideas or suggestions, refusing to compromise",consult the outlier/opposition with alternative solutions or directly confront their bad attitude/disagreement,"in the engineering field, collaboration and cooperation are absolutely necessary to have a successful project result or solution.","be open to other's ideas and opinions despite your own, don;t be afraid to take constructive criticism or admit you're wrong.","definitely hands on work, actually problem solving and collaborating with peers with a clear goal in mind","there is definitely a learning curve to collaboration and, for those who aren't used to/ comfortable with collaborating it can be a challenge",0,0,153.687,0,this program seems to group people together based on class or project and as discussion ensues will formulate analytics about the collaboration and cohesion of the group.,4,2,do only instructors see the analytics?,2,3,4,1,a visual component,1,,1
5/4/2020 14:09,5/4/2020 14:10,0,24.148.95.216,22,27,0,5/11/2020 14:10,R_4ZoO4zcUEtWma89,,,,,,,anonymous,EN,3,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2020 20:42,5/4/2020 20:52,0,65.33.59.172,34,591,0,5/11/2020 20:52,R_2SrzLuD4sVNCtoP,,,,,,,anonymous,EN,1,1,2,2,,3,,Expressing Ideas to come up with a creative solution to solve the assignment given whether it be a project or a simple study session,"Not getting things done, constant conflict, no motivational encouragement, a collective group of unorganized people.",Seek different people to collaborate with or try and bring everyone's head to the same solution,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:43,5/5/2020 15:44,0,24.10.4.234,22,32,0,5/12/2020 15:44,R_O400Qiq9SLQMAVP,,,,,,,anonymous,EN,1,1,4,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:44,5/5/2020 15:44,0,24.0.126.153,22,31,0,5/12/2020 15:45,R_1rkr00DMjeVR9Ao,,,,,,,anonymous,EN,1,1,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:45,5/5/2020 15:46,0,73.8.151.5,22,33,0,5/12/2020 15:46,R_2tlg21GdoHAh3xz,,,,,,,anonymous,EN,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:45,5/5/2020 15:46,0,165.124.85.81,22,23,0,5/12/2020 15:46,R_3Miii9Hztz3JGBu,,,,,,,anonymous,EN,1,1,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:46,5/5/2020 15:46,0,98.226.242.69,22,34,0,5/12/2020 15:46,R_2t5ueGNFqvkIcu5,,,,,,,anonymous,EN,1,1,3,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:43,5/5/2020 15:47,0,100.8.101.246,34,213,0,5/12/2020 15:47,R_1FgrgMIUyBZ5I5s,,,,,,,anonymous,EN,1,1,1,3,,3,,Good collaboration is helping others and letting everyone contribute to create a net product. ,Bad collaboration is when one person does all the work and gives the answers to other people ,I deal with poor collaboration by not joining groups with people who aren’t helpful to work with,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:48,5/5/2020 15:50,0,73.229.253.224,22,72,0,5/12/2020 15:50,R_BrAXmq5W4R5DRtv,,,,,,,anonymous,EN,1,1,3,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:50,5/5/2020 15:50,0,71.202.1.171,22,27,0,5/12/2020 15:50,R_2QfHFwjHpXJOCQc,,,,,,,anonymous,EN,1,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:46,5/5/2020 15:53,0,70.179.165.132,50,420,0,5/12/2020 15:53,R_24dxxeUqc6K2c5I,,,,,,,anonymous,EN,1,1,1,2,,2,,All participants gain something and are equitably represented in the end result,"One person doing more work than others, “coasting” off of a single idea or person","I ask for more ideas from others, or try and engage more or less to even the scales","Write down who should do what, meet face-to-face, set goals, share work, and try to learn about all the tasks being done.","talk to your team-mates; if you find yourself falling into a role, take a step back and see if you’re okay with that role. ","Learn in shorter (2-3 weeks) low-consequence projects with semi-random teams (“leaders” from the first project are all put together in the second, etc.)",I learned more about how to work in a team from dungeons and dragons than from my professors; They often stressed learning and doing a small amount of all the work rather than learning one thing deeply while helping with other tasks,,,,,,,,,,,,,,,,
5/5/2020 15:52,5/5/2020 15:53,0,98.157.242.139,22,52,0,5/12/2020 15:54,R_OoEmTWWHUFm7kn7,,,,,,,anonymous,EN,1,1,4,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:45,5/5/2020 15:53,0,70.120.19.92,50,495,0,5/12/2020 15:54,R_0odZehRMiglXC3D,,,,,,,anonymous,EN,1,1,2,2,,3,,"Good collaboration is a difficult balance of follow and lead, where each participant works towards the group goal not their individual goal. ",Directing the group to help solve your own problem. This means you are using all the groups efforts directed towards your problem and not the groups goal. ,By trying to reinforce the goal of why we are collaborating. Keeping this problem the main focus prevents distracts and keeps the group on track. ,I’ve been taught to not take on my tasks by myself. If a group is working together it’s important to not go off and do everything by yourself. ,Make sure you select the right people for the group. Friends are great but there may be friction when your friends aren’t as directed towards the goal as you are. ,The best way to learn to collaborate is to have a lot of practice with it. Figuring out the dynamics of groups is difficult and easier to internalize through experience. ,"When making a tool to help with collaboration it is really important to integrate tools to aid communication (Slack, groupme,...).",,,,,,,,,,,,,,,,
5/5/2020 15:53,5/5/2020 15:54,0,98.223.100.120,9,20,0,5/12/2020 15:54,R_PZjznTkVfiFQAAV,,,,,,,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:50,5/5/2020 15:57,0,76.245.201.14,56,390,0,5/12/2020 15:57,R_2b1pkhrIPneRKSp,,,,,,,anonymous,EN,1,1,3,3,,2,,A good collaboration is when all parties involved benefit and accomplish their goal(s).,"Some characteristics of a bad collaboration include miscommunication, animosity, and ignorance.","Poor collaboration experiences are often predictable, and as a result I seek to avoid them.","I've been taught much about respecting others, looking past egos, and focusing on the task at hand.","Don't sell yourself short; you know just as much as everyone around you. At the same time, asking for help does more than help answer homework problems and helps build relationships.",In-person and working on projects with a clear and discernable impact on a field of interest.,,13.105,19.219,89.585,2,,,,,,,,,,,,
5/5/2020 15:57,5/5/2020 15:58,0,108.65.77.102,22,46,0,5/12/2020 15:58,R_1Lq9OL2LuaJzrk7,,,,,,,anonymous,EN,1,1,3,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:02,5/5/2020 16:02,0,75.40.163.71,22,20,0,5/12/2020 16:02,R_126apNzJWjgPNDa,,,,,,,anonymous,EN,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:11,5/5/2020 16:12,0,73.223.147.34,22,38,0,5/12/2020 16:12,R_2WOMwz0lisdWmjV,,,,,,,anonymous,EN,1,1,1,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:13,5/5/2020 16:13,0,73.186.27.111,13,26,0,5/12/2020 16:14,R_ZxYTaqLb1xY5rfH,,,,,,,anonymous,EN,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:18,5/5/2020 16:19,0,73.246.63.125,22,38,0,5/12/2020 16:19,R_3J89GaHG7XoFFwy,,,,,,,anonymous,EN,1,1,4,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:35,5/5/2020 16:35,0,104.33.149.138,13,13,0,5/12/2020 16:35,R_8GMekXiDrnGqfx7,,,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:38,5/5/2020 16:38,0,165.124.167.3,22,31,0,5/12/2020 16:38,R_1jeoqwSJUtNh0Se,,,,,,,anonymous,EN,1,1,4,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:29,5/5/2020 16:42,0,66.27.91.226,50,760,0,5/12/2020 16:42,R_07g2VfsEFNMScfL,,,,,,,anonymous,EN,1,1,2,2,,2,,I would describe good collaboration to be when a group of people create a supportive and open environment with stable communication with the purpose of coming together to create something.,"Some characteristics of bad collaboration would be poor and hostile communication, prejudice among members, and bad leadership.","The best way, in my experience, to deal with poor collaboration experiences is to bring issues up with the group during a proper set time and talk through solutions to those issues.","That good collaboration is based greatly on proper, respectful communication and proper time management.",Be open to new ideas that may be different from your own. Try to be as accepting as possible and see the value in every person.,"I work best by doing, so I would learn how to collaborate by getting placed in a group with people who date different from me and having a neutral moderator overlook our interactions to point out when we could have improved something. ",I don’t have any other comments.,8.324,8.324,159.072,1,,,,,,,,,,,,
5/5/2020 16:49,5/5/2020 16:51,0,24.243.71.26,13,66,0,5/12/2020 16:51,R_3fwpbn599Vhyri9,,,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 17:18,5/5/2020 17:19,0,73.9.40.114,22,42,0,5/12/2020 17:19,R_22D2C7TGKnZeCGo,,,,,,,anonymous,EN,1,1,4,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 17:13,5/5/2020 17:31,0,98.212.180.181,56,1054,0,5/12/2020 17:31,R_1g1pvFm8oa3laN2,,,,,,,anonymous,EN,1,1,1,3,,4,,All of the participants are involved and able to contribute                                                        ,Some or all of the participants aren't able to show their work/contribute                                     ,Usually seek help from a professor or TA                                                                           ,Make sure everyone's thoughts are heard                                                                                     ,Do not try to impose your ideas on others and make sure you hear everyone out before deciding                                                                                                                                 ,Through experience                                                                                                                             ,,21.489,56.229,60.949,5,,,,,,,,,,,,
5/5/2020 17:33,5/5/2020 17:36,0,67.11.88.186,34,182,0,5/12/2020 17:36,R_3fpJ94bvFVf5lTN,,,,,,,anonymous,EN,1,1,4,2,,2,,One where the collective final product is a sum of everyone's individual knowledge. People should be able to build off each other.,"One where someone does all the work. In the case where there is a less experienced teammate, the less experienced teammate should be willing to learn and help out whenever possible.","By doing the work myself and moving on. I don't like to create unnecessary conflict. If the problem persists throughout the project, I will address it with the individual(s).",,,,,,,,,,,,,,,,,,,,
5/5/2020 17:50,5/5/2020 17:51,0,193.34.232.21,22,72,0,5/12/2020 17:52,R_Q3TwlCUhsSJ7AmR,,,,,,,anonymous,EN,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:44,5/5/2020 17:53,0,73.247.149.251,22,7724,0,5/12/2020 17:53,R_aaxJ5L3pIqIGFpf,,,,,,,anonymous,EN,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 18:08,5/5/2020 18:09,0,68.119.29.8,22,28,0,5/12/2020 18:09,R_1gSaBaKHOqr5l7P,,,,,,,anonymous,EN,1,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 15:56,5/5/2020 18:59,0,174.194.16.169,22,10973,0,5/12/2020 18:59,R_snH28l7ztAqdLC9,,,,,,,anonymous,EN,1,1,4,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 19:45,5/5/2020 19:45,0,173.63.1.85,22,47,0,5/12/2020 19:45,R_RKcOE6t9hv4B75D,,,,,,,anonymous,EN,1,1,3,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 19:49,5/5/2020 19:49,0,165.124.85.126,22,38,0,5/12/2020 19:50,R_23UcSmPdf6NhWBE,,,,,,,anonymous,EN,1,1,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 19:52,5/5/2020 19:55,0,66.177.2.4,22,158,0,5/12/2020 19:55,R_2Yrg1Pk2NJwOB3r,,,,,,,anonymous,EN,1,1,3,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 19:55,5/5/2020 19:57,0,67.180.148.220,22,137,0,5/12/2020 19:57,R_3IQxyQE8L9EpAdN,,,,,,,anonymous,EN,1,1,3,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 20:06,5/5/2020 20:07,0,24.1.32.172,22,52,0,5/12/2020 20:07,R_2QtT0MgeljXfadI,,,,,,,anonymous,EN,1,1,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 16:31,5/5/2020 20:46,0,99.31.187.83,34,15348,0,5/12/2020 20:47,R_3ESGv3SfgfE22dH,,,,,,,anonymous,EN,1,1,1,3,,3,,When an exchange of information is equal among all members participating and everyone has something to contribute. ,When someone doesn't contribute to the task that is being collaborated on and one or a couple members are dominating the task. ,I try to encourage others to contribute more or get other members up to speed if they're lagging behind.,,,,,,,,,,,,,,,,,,,,
5/12/2020 21:00,5/12/2020 21:18,0,24.14.33.100,100,1075,1,5/12/2020 21:18,R_3PTUxkVcWZVdwkS,,,,,42.05499268,-87.69509888,anonymous,EN,1,1,4,4,,4,,A good collaboration is where every single person in the group that is collaborating get a turn to talk and share their opinion and they are not put down for whatever contribution they are giving. ,"Characteristics of a bad collaboration include disrupting group members, a group member(s) that is controlling the conversation and not allowing others to give their input and everyone is given a fair chance to voice their opinion and does not feel scared to give that opinion on the basis that others will make fun of them. ",Usually not well. I talk to other people outside of the group to rant and get it out of my system so that when I am back in the collaboration I do not go off on them since I've already talked it out of my system. ,"I have been taught to take my turn, be polite, and to respect everyone's opinions. ",The best advice that I could give is to NOT be scared to share your opinions and to not psych yourself out because of your age/race/gender if it is different than others in the group. ,I would want to learn to collaborate by being put into groups where I had to collaborate but the stakes were not high (ie participation points instead of project letter grades) ,n/a,0,0,574.965,0,The purpose of the platform is to understand what is happening in the collaborations. This is because a teacher cannot be part of every collab at once and this way they can get the tone of the discussion. ,3,5,,5,1,5,1,answering questions so they dont have to wait for the prof to answer,2,,1
5/5/2020 21:00,5/5/2020 21:26,0,24.13.83.42,22,1559,0,5/12/2020 21:27,R_1hyDVj6xy5XkjwC,,,,,,,anonymous,EN,1,1,4,3,,4,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 21:55,5/5/2020 21:56,0,98.220.237.151,22,53,0,5/12/2020 21:56,R_1guUxKZy7ghYvLm,,,,,,,anonymous,EN,1,1,3,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 22:34,5/5/2020 22:35,0,70.134.61.12,13,25,0,5/12/2020 22:35,R_1FyMekwiPeWJ087,,,,,,,anonymous,EN,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2020 23:05,5/5/2020 23:06,0,97.93.121.20,22,41,0,5/12/2020 23:06,R_Undp50zfHQKMMeJ,,,,,,,anonymous,EN,1,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2020 2:58,5/6/2020 3:02,0,104.223.97.2,22,267,0,5/13/2020 3:02,R_3nxwMvaXDVZvPyu,,,,,,,anonymous,EN,1,1,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2020 4:12,5/6/2020 4:12,0,101.14.187.128,22,46,0,5/13/2020 4:12,R_1obgDuzRq26jj6N,,,,,,,anonymous,EN,1,1,1,2,,4,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2020 10:29,5/6/2020 10:30,0,207.237.240.182,22,57,0,5/13/2020 10:31,R_3mgdbi56gvecgLT,,,,,,,anonymous,EN,1,1,3,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2020 12:56,5/6/2020 12:57,0,73.75.228.155,22,25,0,5/13/2020 12:57,R_2oF59kKNJLEzB2p,,,,,,,anonymous,EN,1,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2020 15:06,5/6/2020 15:07,0,73.9.158.190,22,33,0,5/13/2020 15:07,R_1r8tYhjkeMuAnKR,,,,,,,anonymous,EN,1,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2020 16:22,5/6/2020 16:30,0,165.124.85.144,50,497,0,5/13/2020 16:31,R_3Gq9Je42pTlpCah,,,,,,,anonymous,EN,1,1,1,3,,3,,Good collaboration occurs when my friends and I do our own work but when an occurrence of confusion occurs then we consult with each other to understand solutions and the idea behind a problem and/or question.,The worst form is copying one's work and rote plagiarism of one's work. Also when someone without understanding the actual concept copies one's work.,I try to avoid people I know who practice bad collaboration and try work around a problem on my own. I especially solve problems on my own and avoid bad collaboration by engaging with those other students as Office Hours sessions. ,One should always try to attempt a problem with complete effort and only when one does not understand then they should consult with others.,Start early with homework and regularly attend office hours. Essentially office hour sessions are the best platforms for constructive collaboration and clears many doubts while improving concepts.,Teamwork and consistent effort essentially helps in collaboration. I think starting early is the ideal situation and one should make constructive effort before consulting others,,,,,,,,,,,,,,,,,
5/8/2020 19:26,5/8/2020 19:26,0,68.106.209.70,22,40,0,5/14/2020 9:41,R_1eFsqu6jitFF8kr,,,,,,,anonymous,EN,1,1,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2020 21:31,5/7/2020 21:31,0,107.77.207.227,6,9,0,5/14/2020 9:41,R_2CwFaZ5z8bECNDS,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2020 16:42,5/7/2020 16:49,0,108.69.87.100,34,456,0,5/14/2020 9:41,R_2CJr7qBHuZ5eOZe,,,,,,,anonymous,EN,1,1,2,2,,3,,"Everyone is focused and contributes to the overall successes of the team. It is best to have a game plan going into the meeting so everyone can start on the same page and knows what to expect. I enjoy when people are eager and work efficiently. Efficiency comes from people in the group using different resources, then pooling the resources together for a final result.","When one person is far behind in the material and is not able to keep up with the pace of others in the group. 
When someone is not eager to get work done or does not do it on time. ","Help people if they are behind in the material.
Not work with them in the future.
Ensure everyone knows ahead of time what is expected of them.",,,,,,,,,,,,,,,,,,,,
5/9/2020 8:15,5/9/2020 8:40,0,182.56.85.69,22,1482,0,5/14/2020 9:41,R_3r1DI71tRV66w3c,,,,,,,anonymous,EN,1,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2020 21:31,5/7/2020 21:31,0,69.245.132.91,6,6,0,5/14/2020 9:41,R_2CB5a0Iuynm8R9P,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2020 21:35,5/7/2020 21:36,0,47.35.161.95,22,29,0,5/14/2020 9:41,R_3EQoCUpCUeZmjIJ,,,,,,,anonymous,EN,1,1,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2020 21:33,5/7/2020 21:35,0,165.124.85.98,22,85,0,5/14/2020 9:41,R_2bTNEOWB14DtBW9,,,,,,,anonymous,EN,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2020 21:11,5/7/2020 21:26,0,73.210.145.236,22,879,0,5/14/2020 9:41,R_4JgzPmdi2Xfo28F,,,,,,,anonymous,EN,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
